,Code Postal,Ville,Pièces,Chambres,Superficie,Loyer
719,75004,PARIS,3,2,110,4641
720,75004,PARIS,2,1,50,1800
721,75004,PARIS,2,1,34,1717
722,75004,PARIS,1,,42,1600
723,75004,PARIS,1,,28,1290
724,75004,PARIS,2,1,41,1950
725,75004,PARIS,1,,15,1080
726,75004,PARIS,2,1,33,1600
727,75004,PARIS,1,,"23,41",1025
728,75004,PARIS,3,1,70,2490
729,75004,PARIS,3,1,90,4020
730,75004,PARIS,1,,20,1100
731,75004,PARIS,3,2,63,2100
732,75004,PARIS,4,3,"117,5",3248
733,75004,PARIS,3,1,"63,01",1999
734,75004,PARIS,2,1,31,1700
735,75004,PARIS,3,2,53,2700
736,75004,PARIS,2,1,32,1640
737,75004,PARIS,2,1,"42,5",2000
738,75004,PARIS,3,2,"62,73",2360
739,75004,PARIS,2,1,"41,24",1350
740,75004,PARIS,1,,43,1800
741,75004,PARIS,2,1,32,1620
742,75004,PARIS,2,1,"27,75",1250
743,75004,PARIS,3,2,"58,27",2100
744,75004,PARIS,7,4,"153,34",4800
745,75004,PARIS,3,2,63,2450
746,75004,PARIS,2,1,"25,47",1100
747,75004,PARIS,1,,26,1400
748,75004,PARIS,2,1,26,1290
749,75004,PARIS,3,2,"69,3",2700
750,75004,PARIS,2,1,"25,47",1100
751,75004,PARIS,1,,23,1150
752,75004,PARIS,2,1,26,1290
753,75004,PARIS,2,1,75,2718
754,75004,PARIS,3,2,"69,3",2700
755,75004,PARIS,1,,"26,01",1137
756,75004,PARIS,3,2,61,1655
757,75004,PARIS,4,2,68,2700
758,75004,PARIS,1,,"24,02",1100
759,75004,PARIS,1,,21,1200
760,75004,PARIS,1,,35,1400
761,75004,PARIS,2,1,37,1560
762,75004,PARIS,3,2,67,2580
763,75004,PARIS,2,1,"35,68",1916
764,75004,PARIS,1,,40,1800
765,75004,PARIS,3,2,110,4641
766,75004,PARIS,1,,"27,6",988
767,75004,PARIS,2,1,50,2190
768,75004,PARIS,8,5,"182,03",7800
769,75004,PARIS,2,1,27,1590
770,75004,PARIS,2,1,"46,64",1800
771,75004,PARIS,1,,25,1300
772,75004,PARIS,3,2,47,2250
773,75004,PARIS,2,1,"36,97",1545
774,75004,PARIS,2,1,47,2100
775,75004,PARIS,1,,28,1500
776,75004,PARIS,1,,22,1250
777,75004,PARIS,1,,28,1370
778,75004,PARIS,2,1,51,1850
779,75004,PARIS,1,,15,920
780,75004,PARIS,2,1,27,1400
781,75004,PARIS,1,,21,1050
782,75004,PARIS,2,1,28,1200
783,75004,PARIS,3,1,83,3050
784,75004,PARIS,5,3,123,4300
785,75004,PARIS,1,,"30,87",1465
786,75004,PARIS,5,3,124,5680
787,75004,PARIS,2,1,56,2380
788,75004,PARIS,4,3,"93,82",3300
789,75004,PARIS,2,1,37,1495
790,75004,PARIS,3,1,60,2250
791,75004,PARIS,1,,19,840
792,75004,PARIS,1,,"19,02",893
793,75004,PARIS,2,1,46,2080
794,75004,PARIS,1,,11,635
795,75004,PARIS,1,,35,1550
796,75004,PARIS,1,,16,890
797,75004,PARIS,4,2,106,3700
798,75004,PARIS,2,1,"34,67",1196
799,75004,PARIS,1,,"30,22",1100
800,75004,PARIS,3,1,50,1800
801,75004,PARIS,3,2,55,1607
802,75004,PARIS,2,1,43,1780
803,75004,PARIS,1,,"26,22",990
804,75004,PARIS,1,,"18,15",938
805,75004,PARIS,1,,16,890
806,75004,PARIS,2,1,"34,67",1196
807,75004,PARIS,1,,"30,22",1100
808,75004,PARIS,4,2,130,6000
809,75004,PARIS,1,,20,1000
810,75004,PARIS,2,1,"58,07",2400
811,75004,PARIS,1,,"23,1",1035
812,75004,PARIS,2,1,52,1990
813,75004,PARIS,1,,18,950
814,75004,PARIS,2,1,"50,34",2800
815,75004,PARIS,2,1,"30,81",1400
816,75004,PARIS,1,,24,1125
817,75004,PARIS,2,1,61,2700
818,75004,PARIS,3,2,70,2960
819,75004,PARIS,1,,"24,1",1300
820,75004,PARIS,2,1,46,2000
821,75004,PARIS,2,1,34,1550
822,75004,PARIS,1,,20,920
823,75004,PARIS,1,,11,835
824,75004,PARIS,1,,10,590
825,75004,PARIS,2,1,"26,08",1409
826,75004,PARIS,2,1,53,2233
827,75004,PARIS,3,1,"52,16",2050
828,75004,PARIS,2,1,26,1450
829,75004,PARIS,3,2,59,2950
830,75004,PARIS,2,1,"27,1",1400
831,75004,PARIS,2,1,40,2000
832,75004,PARIS,2,1,57,1917
833,75004,PARIS,2,1,"44,77",1780
834,75004,PARIS,2,1,34,1475
835,75004,PARIS,4,5,"107,2",3140
836,75004,PARIS,2,1,57,1480
837,75004,PARIS,6,5,203,5990
838,75004,PARIS,3,2,68,2500
839,75004,PARIS,2,1,30,1350
840,75004,PARIS,1,,31,1600
841,75004,PARIS,2,1,35,1750
842,75004,PARIS,2,1,"34,91",1765
843,75004,PARIS,2,1,"42,34",1450
844,75004,PARIS,3,2,75,3350
845,75004,PARIS,3,2,"96,09",3400
846,75004,PARIS,1,,"40,84",1620
847,75004,PARIS,1,,22,1230
848,75004,PARIS,3,2,"62,73",2360
849,75004,PARIS,1,,16,739
850,75004,PARIS,2,1,35,1550
851,75004,PARIS,3,2,"96,09",3400
852,75004,PARIS,2,1,55,1750
853,75004,PARIS,2,1,36,1600
854,75004,PARIS,4,2,105,3700
855,75004,PARIS,2,1,46,1900
856,75004,PARIS,2,2,50,2917
857,75004,PARIS,1,4,40,2272
858,75004,PARIS,1,,35,2035
859,75004,PARIS,1,,33,2777
860,75004,PARIS,1,,25,1500
861,75004,PARIS,2,1,59,2250
862,75004,PARIS,4,3,106,3960
863,75004,PARIS,2,2,50,2350
864,75004,PARIS,1,,25,1300
865,75004,PARIS,3,2,81,2400
866,75004,PARIS,1,,"35,12",1495
867,75004,PARIS,1,,22,1500
868,75004,PARIS,7,4,220,11500
869,75004,PARIS,2,1,35,1700
870,75004,PARIS,2,1,40,2800
871,75004,PARIS,3,2,33,2500
872,75004,PARIS,2,1,70,3200
873,75004,PARIS,1,,"35,12",1500
874,75004,PARIS,6,3,180,7500
875,75004,PARIS,1,,17,1233
876,75004,PARIS,3,2,67,3000
877,75004,PARIS,2,1,"37,5",1490
878,75004,PARIS,1,,40,1290
879,75004,PARIS,3,2,75,2500
880,75004,PARIS,4,2,89,3350
881,75004,PARIS,2,1,28,1300
882,75004,PARIS,2,1,36,1990
883,75004,PARIS,2,1,35,1500
884,75004,PARIS,3,2,60,2650
885,75004,PARIS,2,1,37,2000
886,75004,PARIS,3,2,63,3000
887,75004,PARIS,6,3,230,10400
888,75004,PARIS,3,2,48,2300
889,75004,PARIS,3,2,"76,6",3000
890,75004,PARIS,4,3,95,4500
891,75004,PARIS,2,1,28,1390
892,75004,PARIS,6,3,230,10400
893,75004,PARIS,1,,15,1305
894,75004,PARIS,1,,22,1433
895,75004,PARIS,3,2,"60,85",2600
896,75004,PARIS,1,,30,1400
897,75004,PARIS,3,2,78,3100
898,75004,PARIS,2,1,40,2800
899,75004,PARIS,2,1,34,1575
900,75004,PARIS,2,1,34,1575
901,75004,PARIS,3,2,67,2900
902,75004,PARIS,3,2,"44,56",1585
903,75004,PARIS,2,1,29,1120
904,75004,PARIS,2,1,32,1650
905,75004,PARIS,2,1,32,1650
906,75004,PARIS,1,,25,1000
907,75004,PARIS,1,,"19,72",940
908,75004,PARIS,1,,25,1200
909,75004,PARIS,1,,"30,35",1300
910,75004,PARIS,2,1,45,2600
911,75004,PARIS,1,,26,1150
912,75004,PARIS,2,1,"21,66",862
913,75004,PARIS,5,3,100,3950
914,75004,PARIS,1,,33,1180
915,75004,PARIS,1,,"27,2",1150
916,75004,PARIS,1,,"23,31",1090
917,75004,PARIS,1,,25,1300
918,75004,PARIS,3,2,65,2450
919,75004,PARIS,2,1,37,1800
920,75004,PARIS,2,1,35,1390
921,75004,PARIS,1,,27,1290
922,75004,PARIS,3,2,70,2200
923,75004,PARIS,1,,17,656
924,75004,PARIS,2,1,"46,19",1700
925,75004,PARIS,1,,"27,19",1400
926,75004,PARIS,5,4,130,4655
927,75004,PARIS,2,1,28,1390
928,75004,PARIS,2,,19,1250
929,75004,PARIS,1,,"19,4",828
930,75004,PARIS,2,1,32,1700
931,75004,PARIS,1,,30,1500
932,75004,PARIS,2,1,38,1850
933,75004,PARIS,1,,35,1300
934,75004,PARIS,1,,20,958
935,75004,PARIS,5,3,102,3500
936,75004,PARIS,2,1,45,1650
937,75004,PARIS,2,1,42,2000
938,75004,PARIS,2,1,30,1600
939,75004,PARIS,4,3,"90,04",3381
940,75004,PARIS,1,,23,950
941,75004,PARIS,3,2,"63,8",2410
942,75004,PARIS,3,1,35,1604
943,75004,PARIS,2,1,"29,07",1188
944,75004,PARIS,2,1,60,2450
945,75004,PARIS,2,1,45,2300
946,75004,PARIS,1,,16,1100
947,75004,PARIS,4,2,72,2600
948,75004,PARIS,3,1,52,2499
949,75004,PARIS,2,1,"41,97",1850
950,75005,PARIS,3,2,63,2550
951,75005,PARIS,3,1,69,3000
952,75005,PARIS,7,4,181,4950
953,75005,PARIS,2,1,55,1857
954,75005,PARIS,2,1,44,1700
955,75005,PARIS,2,1,33,1500
956,75005,PARIS,1,,27,994
957,75005,PARIS,1,,22,890
958,75005,PARIS,1,,22,820
959,75005,PARIS,6,3,155,4200
960,75005,PARIS,1,,20,960
961,75005,PARIS,2,1,"44,34",1396
962,75005,PARIS,3,2,54,2250
963,75005,PARIS,2,1,35,1630
964,75005,PARIS,3,1,56,1790
965,75005,PARIS,2,1,45,1900
966,75005,PARIS,3,1,"65,7",2705
967,75005,PARIS,2,1,33,1282
968,75005,PARIS,4,3,100,3500
969,75005,PARIS,1,,18,1150
970,75005,PARIS,1,,48,1950
971,75005,PARIS,2,1,"28,5",1200
972,75005,PARIS,1,,24,1100
973,75005,PARIS,2,1,26,1290
974,75005,PARIS,3,2,49,1605
975,75005,PARIS,2,1,79,3000
976,75005,PARIS,2,1,31,1853
977,75005,PARIS,2,1,49,2100
978,75005,PARIS,3,1,66,2000
979,75005,PARIS,3,2,60,1840
980,75005,PARIS,2,1,"65,74",2300
981,75005,PARIS,3,1,95,5500
982,75005,PARIS,1,,36,1200
983,75005,PARIS,1,,34,1150
984,75005,PARIS,2,1,37,1500
985,75005,PARIS,2,1,47,1789
986,75005,PARIS,3,2,"49,04",1650
987,75005,PARIS,3,2,63,2550
988,75005,PARIS,3,2,67,2100
989,75005,PARIS,2,1,45,1850
990,75005,PARIS,2,1,47,1650
991,75005,PARIS,6,5,203,5990
992,75005,PARIS,1,,25,962
993,75005,PARIS,2,1,28,1330
994,75005,PARIS,2,1,49,2250
995,75005,PARIS,2,1,71,2900
996,75005,PARIS,5,3,"119,2",4395
997,75005,PARIS,2,1,43,1445
998,75005,PARIS,1,,27,1039
999,75005,PARIS,1,,"21,25",870
1000,75005,PARIS,1,,"27,01",1102
1001,75005,PARIS,2,1,37,1450
1002,75005,PARIS,2,1,51,1997
1003,75005,PARIS,5,3,"94,04",3340
1004,75005,PARIS,2,1,32,1590
1005,75005,PARIS,2,1,50,2200
1006,75005,PARIS,1,,"32,8",1297
1007,75005,PARIS,1,,"25,14",890
1008,75005,PARIS,2,1,"26,86",1300
1009,75005,PARIS,2,1,26,1350
1010,75005,PARIS,3,2,"53,39",1705
1011,75005,PARIS,1,,20,900
1012,75005,PARIS,2,1,"33,5",1700
1013,75005,PARIS,2,1,49,2600
1014,75005,PARIS,2,1,42,1600
1015,75005,PARIS,5,4,71,2500
1016,75005,PARIS,3,2,78,2300
1017,75005,PARIS,1,,33,1290
1018,75005,PARIS,2,1,30,1250
1019,75005,PARIS,2,1,44,1670
1020,75005,PARIS,2,1,"41,4",1345
1021,75005,PARIS,2,1,56,2285
1022,75005,PARIS,2,1,"30,54",1350
1023,75005,PARIS,1,,24,933
1024,75005,PARIS,2,1,50,1365
1025,75005,PARIS,3,2,52,2900
1026,75005,PARIS,2,1,"47,31",1850
1027,75005,PARIS,1,,34,1160
1028,75005,PARIS,1,,25,1050
1029,75005,PARIS,4,2,102,4280
1030,75005,PARIS,4,3,107,3600
1031,75005,PARIS,2,1,40,1550
1032,75005,PARIS,2,1,"38,7",1650
1033,75005,PARIS,2,1,65,2050
1034,75005,PARIS,2,1,91,3300
1035,75005,PARIS,1,,29,1142
1036,75005,PARIS,2,1,30,980
1037,75005,PARIS,2,1,41,1450
1038,75005,PARIS,2,1,60,1947
1039,75005,PARIS,1,,"19,34",738
1040,75005,PARIS,4,3,100,3250
1041,75005,PARIS,2,1,37,1190
1042,75005,PARIS,2,1,"32,9",1295
1043,75005,PARIS,4,3,80,2600
1044,75005,PARIS,2,1,"49,03",1599
1045,75005,PARIS,1,,22,960
1046,75005,PARIS,3,2,86,2520
1047,75005,PARIS,2,1,42,1626
1048,75005,PARIS,1,,10,599
1049,75005,PARIS,2,1,"50,36",1480
1050,75005,PARIS,2,1,"33,77",1178
1051,75005,PARIS,4,2,88,2919
1052,75005,PARIS,2,1,38,1403
1053,75005,PARIS,1,,14,660
1054,75005,PARIS,3,2,56,1715
1055,75005,PARIS,2,1,"57,12",1950
1056,75005,PARIS,2,1,"28,85",1190
1057,75005,PARIS,2,1,"43,87",1523
1058,75005,PARIS,2,1,35,1787
1059,75005,PARIS,4,3,77,2705
1060,75005,PARIS,2,1,"41,64",1237
1061,75005,PARIS,2,1,"37,6",1454
1062,75005,PARIS,2,1,40,1336
1063,75005,PARIS,2,1,"48,6",1800
1064,75005,PARIS,2,1,"41,4",1345
1065,75005,PARIS,2,1,50,1880
1066,75005,PARIS,2,1,33,1175
1067,75005,PARIS,3,2,72,2082
1068,75005,PARIS,1,,24,1600
1069,75005,PARIS,2,1,50,1700
1070,75005,PARIS,4,3,104,4500
1071,75005,PARIS,8,7,"239,7",6000
1072,75005,PARIS,2,1,25,870
1073,75005,PARIS,2,1,"28,63",1600
1074,75005,PARIS,1,,"23,44",895
1075,75005,PARIS,4,3,104,4500
1076,75005,PARIS,8,7,"239,7",6000
1077,75005,PARIS,2,1,25,870
1078,75005,PARIS,2,1,"28,63",1600
1079,75005,PARIS,2,1,"41,92",1900
1080,75005,PARIS,2,1,31,1450
1081,75005,PARIS,1,,31,1235
1082,75005,PARIS,4,2,"87,15",2421
1083,75005,PARIS,2,1,47,1310
1084,75005,PARIS,2,1,"40,59",1500
1085,75005,PARIS,4,3,"101,42",2775
1086,75005,PARIS,3,2,"58,65",2290
1087,75005,PARIS,3,2,"74,7",2687
1088,75005,PARIS,2,1,40,1367
1089,75005,PARIS,2,1,"41,22",1420
1090,75005,PARIS,6,4,141,5250
1091,75005,PARIS,1,,"51,41",1770
1092,75005,PARIS,2,1,27,1500
1093,75005,PARIS,2,1,32,1256
1094,75005,PARIS,3,2,"92,03",5500
1095,75005,PARIS,1,,36,1100
1096,75005,PARIS,2,1,"50,44",1800
1097,75005,PARIS,2,1,"64,6",1763
1098,75005,PARIS,2,1,"52,07",1900
1099,75005,PARIS,1,,"27,81",1215
1100,75005,PARIS,2,1,"60,27",2500
1101,75005,PARIS,3,2,"82,59",3200
1102,75005,PARIS,1,,16,987
1103,75005,PARIS,2,1,44,2000
1104,75005,PARIS,1,,28,1057
1105,75005,PARIS,1,,"31,65",1220
1106,75005,PARIS,3,2,54,2250
1107,75005,PARIS,5,3,130,4500
1108,75005,PARIS,3,2,52,2100
1109,75005,PARIS,1,,17,1180
1110,75005,PARIS,1,,38,1485
1111,75005,PARIS,2,1,45,1750
1112,75005,PARIS,2,1,"41,64",1237
1113,75005,PARIS,6,3,167,4710
1114,75005,PARIS,2,1,47,1280
1115,75005,PARIS,2,1,"38,75",1850
1116,75005,PARIS,3,2,44,1550
1117,75005,PARIS,2,1,"48,17",2250
1118,75005,PARIS,3,2,56,2100
1119,75005,PARIS,1,,25,1300
1120,75005,PARIS,2,1,"42,6",1706
1121,75005,PARIS,4,3,105,4200
1122,75005,PARIS,2,1,30,1700
1123,75005,PARIS,2,1,32,1420
1124,75005,PARIS,2,1,49,2200
1125,75005,PARIS,3,2,70,3400
1126,75005,PARIS,2,1,44,1850
1127,75005,PARIS,2,1,44,1700
1128,75005,PARIS,2,1,42,1800
1129,75005,PARIS,1,2,35,2657
1130,75005,PARIS,2,2,30,1624
1131,75005,PARIS,3,2,50,1850
1132,75005,PARIS,1,,38,2403
1133,75005,PARIS,1,,23,2059
1134,75005,PARIS,3,5,75,2432
1135,75005,PARIS,2,1,50,1500
1136,75005,PARIS,4,2,82,2900
1137,75005,PARIS,1,,20,1190
1138,75005,PARIS,3,2,73,3000
1139,75005,PARIS,2,1,70,2600
1140,75005,PARIS,3,2,54,2250
1141,75005,PARIS,2,1,52,2000
1142,75005,PARIS,3,1,60,2600
1143,75005,PARIS,4,2,100,3100
1144,75005,PARIS,2,1,28,875
1145,75005,PARIS,1,5,60,2178
1146,75005,PARIS,1,,35,1318
1147,75005,PARIS,1,5,60,1988
1148,75005,PARIS,2,2,67,3277
1149,75005,PARIS,3,2,69,2650
1150,75005,PARIS,2,1,55,1615
1151,75005,PARIS,2,1,55,1900
1152,75005,PARIS,2,1,"59,21",1695
1153,75005,PARIS,2,,32,1450
1154,75005,PARIS,2,,"56,34",2200
1155,75005,PARIS,3,2,30,1750
1156,75005,PARIS,2,,28,1395
1157,75005,PARIS,2,,"21,51",840
1158,75005,PARIS,1,,40,1848
1159,75005,PARIS,1,,"23,15",1000
1160,75005,PARIS,4,2,"103,13",3553
1161,75005,PARIS,1,,20,865
1162,75005,PARIS,2,1,"32,24",1130
1163,75005,PARIS,1,,"34,34",1150
1164,75005,PARIS,1,,32,1113
1165,75005,PARIS,1,,"15,64",750
1166,75005,PARIS,1,,"11,38",720
1167,75005,PARIS,1,,"28,64",1015
1168,75005,PARIS,1,,27,997
1169,75005,PARIS,1,,26,1060
1170,75005,PARIS,4,3,"95,92",2790
1171,75005,PARIS,2,1,38,1260
1172,75005,PARIS,1,,17,850
1173,75005,PARIS,1,,21,842
1174,75005,PARIS,1,,"35,8",1250
1175,75005,PARIS,1,,50,1950
1176,75005,PARIS,2,1,44,1750
1177,75005,PARIS,1,,29,1200
1178,75005,PARIS,1,,30,1165
1179,75005,PARIS,3,2,45,1950
1180,75005,PARIS,2,1,70,2600
1181,75005,PARIS,1,,18,895
1182,75005,PARIS,1,,30,1150
1183,75005,PARIS,1,,"24,25",819
1184,75005,PARIS,2,2,50,1800
1185,75005,PARIS,3,2,"39,04",1549
1186,75005,PARIS,1,,30,950
1187,75005,PARIS,2,1,"45,33",1550
1188,75005,PARIS,1,,32,1000
1189,75005,PARIS,2,1,38,1470
1190,75005,PARIS,4,2,102,4000
1191,75005,PARIS,3,1,"48,03",1680
1192,75005,PARIS,2,1,50,1630
1193,75005,PARIS,1,,30,1290
1194,75005,PARIS,2,1,41,1290
1195,75005,PARIS,1,,"26,36",870
1196,75005,PARIS,1,,27,997
1197,75005,PARIS,1,,19,820
1198,75005,PARIS,2,1,"44,2",1290
1199,75005,PARIS,2,1,"42,24",1550
1200,75005,PARIS,1,,"27,15",1100
1201,75005,PARIS,1,,26,1225
1202,75005,PARIS,2,1,26,1340
1203,75005,PARIS,2,1,"33,4",1146
1204,75005,PARIS,1,,"29,69",976
1205,75005,PARIS,1,,"35,4",1270
1206,75005,PARIS,3,1,"57,8",1751
1207,75005,PARIS,3,,67,2100
1208,75005,PARIS,1,,32,975
1209,75005,PARIS,3,2,77,3330
1210,75005,PARIS,2,1,50,1690
1211,75005,PARIS,2,1,33,1595
1212,75005,PARIS,1,4,60,2557
1213,75005,PARIS,4,4,72,800
1214,75005,PARIS,2,1,47,1469
1215,75005,PARIS,1,,25,1200
1216,75005,PARIS,2,1,"34,02",1086
1217,75005,PARIS,2,1,"50,03",1980
1218,75005,PARIS,2,1,63,1990
1219,75005,PARIS,2,1,"68,12",1807
1220,75005,PARIS,2,1,"30,61",1400
1221,75005,PARIS,2,1,37,1500
1222,75005,PARIS,2,1,50,1900
1223,75005,PARIS,2,1,"52,38",2090
1224,75005,PARIS,2,1,40,1600
1225,75005,PARIS,2,1,"41,92",1396
1226,75005,PARIS,1,,"33,37",1200
1227,75005,PARIS,2,1,37,1690
1228,75005,PARIS,2,1,"60,21",2500
1229,75005,PARIS,2,1,"38,66",1099
1230,75005,PARIS,1,,"22,53",878
1231,75005,PARIS,2,1,40,1570
1232,75005,PARIS,2,1,45,1615
1233,75005,PARIS,4,2,110,5000
1234,75005,PARIS,1,,13,750
1235,75005,PARIS,1,,"18,69",832
1236,75005,PARIS,2,1,"60,27",2500
1237,75005,PARIS,1,,"17,6",704
1238,75005,PARIS,1,,"33,37",1100
1239,75005,PARIS,1,,"9,43",501
1240,75005,PARIS,1,,"17,95",790
1241,75005,PARIS,1,,"28,83",1265
1242,75005,PARIS,2,1,27,1173
1243,75005,PARIS,4,2,"84,96",2980
1244,75005,PARIS,4,2,70,3550
1245,75005,PARIS,6,3,170,4200
1246,75005,PARIS,1,,50,2450
1247,75005,PARIS,2,1,44,1700
1248,75005,PARIS,2,1,46,1570
1249,75005,PARIS,1,,42,1970
1250,75005,PARIS,1,,11,690
1251,75005,PARIS,3,1,53,2100
1252,75005,PARIS,1,,27,1130
1253,75005,PARIS,5,2,88,3200
1254,75005,PARIS,4,2,82,2670
1255,75005,PARIS,2,1,39,1455
1256,75005,PARIS,3,2,60,2235
1257,75005,PARIS,2,1,27,1150
1258,75005,PARIS,1,,"22,83",938
1259,75005,PARIS,1,,"21,29",893
1260,75005,PARIS,2,1,41,1290
1261,75005,PARIS,2,1,"39,03",1255
1262,75005,PARIS,1,,"18,29",705
1263,75005,PARIS,1,,33,1170
1264,75005,PARIS,2,1,32,1490
1265,75005,PARIS,1,,31,1250
1266,75005,PARIS,2,1,31,1200
1267,75005,PARIS,1,,"19,34",717
1268,75005,PARIS,2,1,50,1500
1269,75005,PARIS,1,,30,1360
1270,75005,PARIS,3,2,86,2520
1271,75005,PARIS,2,1,33,1400
1272,75005,PARIS,1,,18,1250
1273,75005,PARIS,2,1,33,650
1274,75005,PARIS,2,1,30,1450
1275,75006,PARIS,3,2,103,4200
1276,75006,PARIS,2,1,31,1550
1277,75006,PARIS,3,2,"45,58",2650
1278,75006,PARIS,2,1,50,1900
1279,75006,PARIS,5,3,"98,04",4200
1280,75006,PARIS,2,1,"53,04",1850
1281,75006,PARIS,3,1,61,2900
1282,75006,PARIS,2,1,55,2990
1283,75006,PARIS,3,2,76,3000
1284,75006,PARIS,1,,20,1300
1285,75006,PARIS,1,,"46,7",2090
1286,75006,PARIS,3,1,60,2900
1287,75006,PARIS,5,3,"92,28",3200
1288,75006,PARIS,3,2,60,2085
1289,75006,PARIS,3,2,70,2750
1290,75006,PARIS,5,2,137,10000
1291,75006,PARIS,2,1,34,1340
1292,75006,PARIS,3,2,75,4100
1293,75006,PARIS,2,1,"55,12",1506
1294,75006,PARIS,2,1,45,1600
1295,75006,PARIS,2,1,60,3000
1296,75006,PARIS,1,,"42,04",1450
1297,75006,PARIS,1,,19,910
1298,75006,PARIS,2,1,"36,62",2095
1299,75006,PARIS,2,1,77,2800
1300,75006,PARIS,3,2,"78,97",2800
1301,75006,PARIS,2,1,45,2950
1302,75006,PARIS,2,1,57,3100
1303,75006,PARIS,5,3,130,3950
1304,75006,PARIS,3,1,78,1980
1305,75006,PARIS,3,1,78,2360
1306,75006,PARIS,2,1,38,1250
1307,75006,PARIS,4,2,70,2320
1308,75006,PARIS,2,1,31,1290
1309,75006,PARIS,5,2,"141,25",5285
1310,75006,PARIS,1,,26,1395
1311,75006,PARIS,2,1,46,1930
1312,75006,PARIS,3,2,58,2600
1313,75006,PARIS,1,,"27,91",1215
1314,75006,PARIS,1,,24,1300
1315,75006,PARIS,2,1,28,1450
1316,75006,PARIS,2,1,57,1692
1317,75006,PARIS,2,1,62,3100
1318,75006,PARIS,3,1,"71,3",2250
1319,75006,PARIS,1,,14,910
1320,75006,PARIS,5,3,107,4300
1321,75006,PARIS,2,1,52,1800
1322,75006,PARIS,5,3,130,4800
1323,75006,PARIS,2,1,56,2500
1324,75006,PARIS,5,2,"117,32",4500
1325,75006,PARIS,1,,20,1350
1326,75006,PARIS,1,,"16,84",1265
1327,75006,PARIS,2,1,"32,36",1500
1328,75006,PARIS,5,3,120,4500
1329,75006,PARIS,2,1,60,3100
1330,75006,PARIS,1,,23,1090
1331,75006,PARIS,4,2,100,3050
1332,75006,PARIS,2,1,33,1650
1333,75006,PARIS,5,3,"153,63",12000
1334,75006,PARIS,2,1,"66,3",3400
1335,75006,PARIS,1,,"14,59",618
1336,75006,PARIS,1,,29,1400
1337,75006,PARIS,1,,35,1700
1338,75006,PARIS,1,,25,1290
1339,75006,PARIS,2,1,"36,62",1995
1340,75006,PARIS,8,5,250,7715
1341,75006,PARIS,2,1,29,1800
1342,75006,PARIS,1,,30,1300
1343,75006,PARIS,2,1,47,2000
1344,75006,PARIS,3,2,"49,8",2600
1345,75006,PARIS,1,,33,1331
1346,75006,PARIS,2,1,46,2350
1347,75006,PARIS,2,1,35,1650
1348,75006,PARIS,3,2,60,2086
1349,75006,PARIS,1,,"35,55",1660
1350,75006,PARIS,4,2,100,3050
1351,75006,PARIS,2,1,33,1650
1352,75006,PARIS,6,3,124,6700
1353,75006,PARIS,4,2,"104,49",5000
1354,75006,PARIS,4,3,100,3750
1355,75006,PARIS,2,1,"51,2",1900
1356,75006,PARIS,2,1,"37,4",1490
1357,75006,PARIS,2,1,"56,66",1900
1358,75006,PARIS,4,3,137,6800
1359,75006,PARIS,2,1,57,2100
1360,75006,PARIS,1,,"30,18",1299
1361,75006,PARIS,4,2,90,3500
1362,75006,PARIS,2,1,"47,5",1980
1363,75006,PARIS,4,3,"103,1",4000
1364,75006,PARIS,3,1,47,1693
1365,75006,PARIS,4,3,"119,5",4500
1366,75006,PARIS,3,2,"69,02",2558
1367,75006,PARIS,3,2,"60,05",3200
1368,75006,PARIS,2,1,48,1900
1369,75006,PARIS,1,,24,1300
1370,75006,PARIS,5,3,"204,26",11450
1371,75006,PARIS,2,1,54,1950
1372,75006,PARIS,6,4,124,6700
1373,75006,PARIS,2,1,33,1800
1374,75006,PARIS,4,3,"103,1",4000
1375,75006,PARIS,3,2,"60,05",3200
1376,75006,PARIS,2,1,48,1900
1377,75006,PARIS,5,3,"204,26",11450
1378,75006,PARIS,3,2,66,2780
1379,75006,PARIS,1,,18,920
1380,75006,PARIS,2,1,49,2500
1381,75006,PARIS,1,,21,930
1382,75006,PARIS,3,2,58,2550
1383,75006,PARIS,2,1,"46,49",1690
1384,75006,PARIS,2,1,40,1550
1385,75006,PARIS,5,2,"104,49",5000
1386,75006,PARIS,5,3,112,4250
1387,75006,PARIS,5,3,185,7500
1388,75006,PARIS,4,2,"104,6",2950
1389,75006,PARIS,2,1,33,1480
1390,75006,PARIS,2,1,"32,11",1480
1391,75006,PARIS,2,1,"56,7",3000
1392,75006,PARIS,3,2,70,2200
1393,75006,PARIS,7,5,"332,17",15300
1394,75006,PARIS,2,1,35,1400
1395,75006,PARIS,2,1,27,1450
1396,75006,PARIS,1,,"18,15",1060
1397,75006,PARIS,2,1,"60,79",2300
1398,75006,PARIS,2,1,"36,6",1320
1399,75006,PARIS,2,1,"28,18",1570
1400,75006,PARIS,3,2,"93,49",3310
1401,75006,PARIS,5,3,155,5500
1402,75006,PARIS,1,,"33,94",1482
1403,75006,PARIS,2,1,42,2000
1404,75006,PARIS,2,1,50,1637
1405,75006,PARIS,2,1,54,1980
1406,75006,PARIS,5,4,122,4396
1407,75006,PARIS,3,2,59,2168
1408,75006,PARIS,2,1,36,1650
1409,75006,PARIS,3,1,62,2750
1410,75006,PARIS,3,2,55,2500
1411,75006,PARIS,4,3,124,6700
1412,75006,PARIS,2,1,58,2200
