Code Postal,Ville,Pièces,Chambres,Superficie,Prix de vente
75019,PARIS,3,2,53,449000
75019,PARIS,3,1,"57,4",535500
75019,PARIS,5,3,"94,82",1140000
75019,PARIS,1,,29,265000
75019,PARIS,3,2,70,820000
75019,PARIS,3,2,"108,23",860000
75019,PARIS,2,1,48,448000
75019,PARIS,2,1,"41,2",301000
75019,PARIS,2,1,"31,99",378000
75019,PARIS,5,3,182,2450000
75019,PARIS,2,1,23,300000
75019,PARIS,2,,"44,4",430000
75019,PARIS,2,1,"38,94",345000
75019,PARIS,1,,"22,66",198000
75019,PARIS,2,1,49,417500
75019,PARIS,2,1,49,417500
75019,PARIS,3,2,70,885000
75019,PARIS,3,2,57,836000
75019,PARIS,3,1,77,624000
75019,PARIS,2,1,"56,08",670000
75019,PARIS,1,,16,215000
75019,PARIS,2,1,43,385000
75019,PARIS,3,2,"65,36",639000
75019,PARIS,3,2,"54,01",580000
75019,PARIS,4,,81,785000
75019,PARIS,4,2,"87,48",886000
75019,PARIS,3,2,54,495000
75019,PARIS,4,3,79,865000
75019,PARIS,2,1,49,539000
75019,PARIS,2,1,"42,6",370000
75019,PARIS,3,1,"53,23",510000
75019,PARIS,3,2,"75,96",770000
75019,PARIS,2,1,"38,43",381600
75019,PARIS,2,1,46,430000
75019,PARIS,3,2,70,658500
75019,PARIS,2,1,30,228609
75019,PARIS,2,1,41,301600
75019,PARIS,4,3,79,830000
75019,PARIS,3,2,50,525000
75019,PARIS,3,2,56,698000
75019,PARIS,5,3,"82,3",728800
75019,PARIS,6,4,138,1390000
75019,PARIS,3,2,86,689000
75019,PARIS,4,3,83,825000
75019,PARIS,3,2,"85,05",795000
75019,PARIS,3,2,67,567000
75019,PARIS,1,,"10,4",128500
75019,PARIS,4,2,"77,68",650000
75019,PARIS,3,2,"45,04",499000
75019,PARIS,3,2,"67,1",619000
75019,PARIS,3,,57,836000
75019,PARIS,2,1,"52,08",425000
75019,PARIS,2,1,"56,04",488000
75019,PARIS,2,1,"54,29",425000
75019,PARIS,4,3,93,799000
75019,PARIS,1,,20,235000
75019,PARIS,3,2,72,695000
75019,PARIS,4,2,"60,61",559000
75019,PARIS,3,2,66,515000
75019,PARIS,1,,"9,3",92500
75019,PARIS,3,2,62,983000
75019,PARIS,2,1,26,265000
75019,PARIS,4,3,"90,82",790000
75019,PARIS,3,2,"55,75",499000
75019,PARIS,2,1,"41,56",465000
75019,PARIS,3,2,70,649000
75019,PARIS,2,1,"42,24",459800
75019,PARIS,2,1,25,286000
75019,PARIS,4,2,84,950000
75019,PARIS,3,1,75,242000
75019,PARIS,3,1,60,499000
75019,PARIS,6,3,237,2250000
75019,PARIS,3,2,35,334000
75019,PARIS,5,4,104,855000
75019,PARIS,3,2,80,800000
75019,PARIS,4,,81,785000
75019,PARIS,2,1,49,630000
75019,PARIS,3,2,"59,2",585000
75019,PARIS,3,2,65,630000
75019,PARIS,3,2,"71,29",580000
75019,PARIS,3,2,65,658000
75019,PARIS,3,2,71,697000
75019,PARIS,3,1,"59,2",665000
75019,PARIS,3,2,57,484550
75019,PARIS,2,1,"51,44",499000
75019,PARIS,2,1,41,398000
75019,PARIS,3,2,50,570000
75019,PARIS,3,2,"56,3",698000
75019,PARIS,3,2,"71,39",715000
75019,PARIS,2,1,43,325000
75019,PARIS,1,,24,198584
75019,PARIS,3,2,"56,3",698000
75019,PARIS,3,2,"71,39",715000
75019,PARIS,4,3,67,657000
75019,PARIS,2,1,43,325000
75019,PARIS,1,,24,198584
75019,PARIS,3,1,76,624000
75019,PARIS,3,2,"60,8",580000
75019,PARIS,3,2,92,969900
75019,PARIS,4,2,"85,05",795000
75019,PARIS,4,,81,785000
75019,PARIS,4,3,"88,31",880000
75019,PARIS,2,1,34,335000
75019,PARIS,3,2,"62,53",561800
75019,PARIS,6,4,142,1495000
75019,PARIS,6,,4,1540000
75019,PARIS,5,3,182,2450000
75019,PARIS,1,,"26,77",314000
75019,PARIS,1,,"36,73",319000
75019,PARIS,1,,"18,05",130000
75019,PARIS,1,,18,156395
75019,PARIS,3,2,"47,28",655000
75019,PARIS,3,2,57,174000
75019,PARIS,1,,15,170000
75019,PARIS,3,2,71,615000
75019,PARIS,3,2,57,505000
75019,PARIS,5,3,111,1143300
75019,PARIS,3,2,"56,3",698000
75019,PARIS,3,2,"71,39",715000
75019,PARIS,4,3,67,657000
75019,PARIS,2,1,43,325000
75019,PARIS,1,,24,198584
75019,PARIS,3,1,76,624000
75019,PARIS,3,2,"60,8",580000
75019,PARIS,3,2,92,969900
75019,PARIS,4,2,"85,05",795000
75019,PARIS,4,,81,785000
75019,PARIS,4,3,"88,31",880000
75019,PARIS,2,1,34,335000
75019,PARIS,3,2,"62,53",561800
75019,PARIS,6,4,142,1495000
75019,PARIS,6,,4,1540000
75019,PARIS,5,3,182,2450000
75019,PARIS,1,,"26,77",314000
75019,PARIS,1,,"36,73",319000
75019,PARIS,1,,"18,05",130000
75019,PARIS,1,,18,156395
75019,PARIS,3,2,"47,28",655000
75019,PARIS,3,2,57,174000
75019,PARIS,1,,15,170000
75019,PARIS,3,2,71,615000
75019,PARIS,3,2,57,505000
75019,PARIS,5,3,111,1143300
75019,PARIS,5,3,111,1143300
75019,PARIS,1,,16,186000
75019,PARIS,3,1,50,460000
75019,PARIS,2,1,"22,3",243800
75019,PARIS,2,1,36,330000
75019,PARIS,3,1,"99,46",745000
75019,PARIS,3,2,"63,55",615000
75019,PARIS,3,2,"72,01",898000
75019,PARIS,3,2,"56,8",489000
75019,PARIS,3,,57,836000
75019,PARIS,3,2,"47,28",655000
75019,PARIS,3,2,34,409500
75019,PARIS,1,,"33,95",345000
75019,PARIS,3,2,70,575000
75019,PARIS,4,3,"83,13",619500
75019,PARIS,3,2,73,495000
75019,PARIS,4,3,"102,11",865000
75019,PARIS,6,4,"138,82",1295000
75019,PARIS,3,1,81,770000
75019,PARIS,3,2,69,615000
75019,PARIS,3,2,"75,11",880000
75019,PARIS,3,2,"60,8",535000
75019,PARIS,2,1,48,488000
75019,PARIS,1,1,49,647000
75019,PARIS,2,1,"63,8",536000
75019,PARIS,6,5,"163,52",1595000
75019,PARIS,1,,"33,95",345000
75019,PARIS,3,2,70,575000
75019,PARIS,4,3,"83,13",619500
75019,PARIS,4,3,"96,03",848000
75019,PARIS,3,1,81,770000
75019,PARIS,3,2,"75,11",880000
75019,PARIS,2,1,"63,8",536000
75019,PARIS,3,2,55,590000
75019,PARIS,3,2,"58,71",546000
75019,PARIS,3,,80,779000
75019,PARIS,6,5,"163,52",1595000
75019,PARIS,2,1,32,343000
75019,PARIS,5,2,282,2490000
75019,PARIS,1,,"25,56",298000
75019,PARIS,4,3,89,886000
75019,PARIS,3,2,68,551200
75019,PARIS,1,,"24,26",215000
75019,PARIS,2,1,"38,94",345000
75019,PARIS,2,1,33,339200
75019,PARIS,5,4,102,1050000
75019,PARIS,3,2,"56,5",572000
75019,PARIS,1,,33,332000
75019,PARIS,2,1,"32,19",333900
75019,PARIS,75,1,75,1030000
75019,PARIS,4,2,89,886000
75019,PARIS,2,1,"43,4",424500
75019,PARIS,1,,"25,56",298000
75019,PARIS,75,1,75,1030000
75019,PARIS,4,2,89,886000
75019,PARIS,4,4,"82,31",610000
75019,PARIS,2,1,47,440000
75019,PARIS,2,1,"38,94",345000
75019,PARIS,2,1,"61,66",605000
75019,PARIS,5,4,102,1050000
75019,PARIS,3,2,"56,5",572000
75019,PARIS,3,,57,836000
75019,PARIS,2,1,42,342000
75019,PARIS,5,3,"162,04",1195000
75019,PARIS,3,2,95,997000
75019,PARIS,5,4,107,849500
75019,PARIS,4,3,98,820000
75019,PARIS,5,4,"101,21",825000
75019,PARIS,3,2,57,505000
75019,PARIS,3,2,"35,92",342000
75019,PARIS,3,2,56,450000
75019,PARIS,4,3,90,840000
75019,PARIS,3,3,"57,1",405000
75019,PARIS,4,3,"86,04",975000
75019,PARIS,3,2,71,530000
75019,PARIS,2,1,"29,23",285000
75019,PARIS,2,1,"36,5",412000
75019,PARIS,1,,29,315000
75019,PARIS,1,,"25,56",298000
75019,PARIS,75,1,75,1030000
75019,PARIS,4,2,89,886000
75019,PARIS,4,4,"82,31",610000
75019,PARIS,2,1,47,440000
75019,PARIS,2,1,"38,94",345000
75019,PARIS,2,1,"61,66",605000
75019,PARIS,5,4,102,1050000
75019,PARIS,3,2,"56,5",572000
75019,PARIS,3,,57,836000
75019,PARIS,2,1,42,342000
75019,PARIS,5,3,"162,04",1195000
75019,PARIS,3,2,95,997000
75019,PARIS,5,4,107,849500
75019,PARIS,4,3,98,820000
75019,PARIS,5,4,"101,21",825000
75019,PARIS,3,2,57,505000
75019,PARIS,3,2,"35,92",342000
75019,PARIS,3,2,56,450000
75019,PARIS,4,3,90,840000
75019,PARIS,3,3,"57,1",405000
75019,PARIS,4,3,"86,04",975000
75019,PARIS,3,2,71,530000
75019,PARIS,2,1,"29,23",285000
75019,PARIS,2,1,"36,5",412000
75019,PARIS,1,,29,315000
75019,PARIS,1,,"42,13",515000
75019,PARIS,5,3,113,890000
75019,PARIS,5,3,168,1195000
75019,PARIS,4,3,87,660000
75019,PARIS,1,,33,330000
75019,PARIS,5,4,"101,18",717000
75019,PARIS,2,1,"36,5",412000
75019,PARIS,1,,29,315000
75019,PARIS,4,3,63,660000
75019,PARIS,4,,81,785000
75019,PARIS,1,,"18,5",184000
75019,PARIS,3,2,"64,71",699000
75019,PARIS,1,,26,272000
75019,PARIS,5,3,"143,15",1328000
75019,PARIS,1,,34,335000
75019,PARIS,1,,34,336000
75019,PARIS,1,,"29,23",285000
75019,PARIS,5,2,"97,02",1184500
75019,PARIS,4,3,"72,03",740000
75019,PARIS,3,2,79,798000
75019,PARIS,3,2,"54,44",461900
75019,PARIS,5,3,143,1328000
75019,PARIS,1,,21,199500
75019,PARIS,4,3,68,836000
75019,PARIS,4,3,83,731500
75019,PARIS,2,1,56,670000
75019,PARIS,1,,"42,13",515000
75019,PARIS,5,3,113,890000
75019,PARIS,5,3,168,1195000
75019,PARIS,4,3,87,660000
75019,PARIS,1,,33,330000
75019,PARIS,5,4,"101,18",717000
75019,PARIS,2,1,"36,5",412000
75019,PARIS,1,,29,315000
75019,PARIS,4,3,63,660000
75019,PARIS,4,,81,785000
75019,PARIS,1,,"18,5",184000
75019,PARIS,3,2,"64,71",699000
75019,PARIS,1,,26,272000
75019,PARIS,5,3,"143,15",1328000
75019,PARIS,1,,34,335000
75019,PARIS,1,,34,336000
75019,PARIS,1,,"29,23",285000
75019,PARIS,5,2,"97,02",1184500
75019,PARIS,4,3,"72,03",740000
75019,PARIS,3,2,79,798000
75019,PARIS,3,2,"54,44",461900
75019,PARIS,5,3,143,1328000
75019,PARIS,1,,21,199500
75019,PARIS,4,3,68,836000
75019,PARIS,4,3,83,731500
75019,PARIS,2,1,56,670000
75019,PARIS,2,1,56,670000
75019,PARIS,1,,21,195000
75019,PARIS,5,4,98,750000
75019,PARIS,3,2,"69,25",535500
75019,PARIS,4,3,87,825000
75019,PARIS,4,3,87,660000
75019,PARIS,5,3,104,1065000
75019,PARIS,1,,"18,52",114000
75019,PARIS,4,3,82,940000
75019,PARIS,4,,81,785000
75019,PARIS,6,4,135,1449000
75019,PARIS,3,2,"60,6",530000
75019,PARIS,3,2,73,610000
75019,PARIS,4,3,"79,8",700000
75019,PARIS,3,2,67,880000
75019,PARIS,4,3,86,830000
75019,PARIS,2,1,43,525000
75019,PARIS,2,1,"36,9",330000
75019,PARIS,2,1,87,945000
75019,PARIS,1,,"16,94",172000
75019,PARIS,3,2,67,672000
75019,PARIS,3,2,"113,76",745500
75019,PARIS,1,,"20,78",229000
75019,PARIS,3,2,"59,04",636000
75019,PARIS,3,2,70,649000
75019,PARIS,2,1,45,366000
75019,PARIS,2,1,49,530000
75019,PARIS,3,2,63,508000
75019,PARIS,3,2,51,479500
75019,PARIS,1,,22,269000
75019,PARIS,3,2,65,755000
75019,PARIS,5,3,"101,21",825000
75019,PARIS,1,,27,310000
75019,PARIS,1,,20,200000
75019,PARIS,5,4,88,735000
75019,PARIS,3,,80,779000
75019,PARIS,3,1,54,695000
75019,PARIS,3,2,58,577500
75019,PARIS,1,,"10,45",113400
75019,PARIS,1,,30,339000
75019,PARIS,3,2,"59,04",636000
75019,PARIS,5,4,80,629000
75019,PARIS,5,4,"101,18",717000
75019,PARIS,5,4,"101,21",825000
75019,PARIS,3,2,69,600000
75019,PARIS,2,1,36,369000
75019,PARIS,6,4,"93,76",950000
75019,PARIS,2,1,45,400000
75019,PARIS,3,2,"58,5",570000
75019,PARIS,4,2,104,770000
75019,PARIS,2,1,38,445000
75019,PARIS,5,3,105,680400
75019,PARIS,3,1,"72,03",740000
75019,PARIS,3,2,75,580000
75019,PARIS,2,1,49,470925
75019,PARIS,3,1,87,945000
75019,PARIS,2,1,49,540000
75019,PARIS,6,4,135,1449000
75019,PARIS,4,3,"88,42",800000
75019,PARIS,1,,26,311000
75019,PARIS,2,1,38,406000
75019,PARIS,3,,57,836000
75019,PARIS,1,,27,256800
75019,PARIS,1,,34,365400
75019,PARIS,3,2,55,559000
75019,PARIS,3,2,55,559000
75019,PARIS,3,2,55,559000
75019,PARIS,4,3,83,731500
75019,PARIS,3,2,"61,74",598500
75019,PARIS,3,2,47,520000
75019,PARIS,4,3,77,782800
75019,PARIS,4,3,154,1390000
75019,PARIS,3,2,45,400000
75019,PARIS,1,,35,357000
75019,PARIS,4,3,104,1065000
75019,PARIS,3,2,70,658500
75019,PARIS,2,1,"44,5",396900
75019,PARIS,4,3,88,795000
75019,PARIS,1,,14,214000
75019,PARIS,2,1,"44,5",396900
75019,PARIS,1,,"18,5",219000
75019,PARIS,3,2,71,499000
75019,PARIS,1,,"23,4",273000
75019,PARIS,3,2,87,699000
75019,PARIS,2,1,32,318000
75019,PARIS,1,,40,329000
75019,PARIS,5,4,"101,21",825000
75019,PARIS,4,,81,785000
75019,PARIS,4,3,104,1065000
75019,PARIS,3,2,"57,8",514500
75019,PARIS,3,2,27,282000
75019,PARIS,2,1,51,460000
75019,PARIS,2,1,"43,01",399000
75019,PARIS,3,2,70,658500
75019,PARIS,3,2,71,485000
75019,PARIS,5,3,100,1180000
75019,PARIS,2,1,37,355100
75019,PARIS,4,3,88,795000
75019,PARIS,2,1,42,419000
75019,PARIS,4,3,91,1195000
75019,PARIS,2,1,"42,29",385000
75019,PARIS,3,2,53,525000
75019,PARIS,4,3,81,960000
75019,PARIS,2,1,"29,23",285000
75019,PARIS,1,,14,214000
75019,PARIS,2,1,"44,5",396900
75019,PARIS,1,,"18,5",219000
75019,PARIS,3,2,71,499000
75019,PARIS,1,,"23,4",273000
75019,PARIS,3,2,87,699000
75019,PARIS,2,1,32,318000
75019,PARIS,1,,40,329000
75019,PARIS,5,4,"101,21",825000
75019,PARIS,4,,81,785000
75019,PARIS,4,3,104,1065000
75019,PARIS,3,2,"57,8",514500
75019,PARIS,3,2,27,282000
75019,PARIS,2,1,51,460000
75019,PARIS,2,1,"43,01",399000
75019,PARIS,3,2,70,658500
75019,PARIS,3,2,71,485000
75019,PARIS,5,3,100,1180000
75019,PARIS,2,1,37,355100
75019,PARIS,4,3,88,795000
75019,PARIS,2,1,42,419000
75019,PARIS,4,3,91,1195000
75019,PARIS,2,1,"42,29",385000
75019,PARIS,3,2,53,525000
75019,PARIS,4,3,81,960000
75019,PARIS,2,1,"29,23",285000
75019,PARIS,1,,"29,23",285000
75019,PARIS,5,4,"101,21",825000
75019,PARIS,5,,3,1295000
75019,PARIS,3,,2,820000
75019,PARIS,3,,2,500000
75019,PARIS,3,2,67,646000
75019,PARIS,1,,24,185000
75019,PARIS,2,,38,385000
75019,PARIS,1,,28,255000
75019,PARIS,4,,81,785000
75019,PARIS,5,4,93,800000
75019,PARIS,3,2,43,430000
75019,PARIS,2,1,46,495000
75019,PARIS,4,3,77,750000
75019,PARIS,2,1,25,122000
75019,PARIS,3,2,51,498000
75019,PARIS,2,1,36,106000
75019,PARIS,3,3,35,255000
75019,PARIS,4,3,58,390000
75019,PARIS,3,2,69,549000
75019,PARIS,2,1,40,482000
75019,PARIS,1,,35,412000
75019,PARIS,3,2,57,660000
75019,PARIS,2,1,"47,68",459000
75019,PARIS,2,1,25,295000
75019,PARIS,3,2,65,711000
75019,PARIS,4,3,94,939000
75019,PARIS,1,,15,189500
75019,PARIS,2,1,34,349000
75019,PARIS,3,2,65,683000
75019,PARIS,4,3,85,820000
75019,PARIS,1,,"33,02",371000
75019,PARIS,3,2,"80,03",885000
75019,PARIS,4,,"88,29",917000
75019,PARIS,3,2,"56,93",590000
75019,PARIS,4,,81,785000
75019,PARIS,2,1,"42,01",386900
75019,PARIS,2,1,22,239000
75019,PARIS,2,1,42,435000
75019,PARIS,2,1,"33,96",409500
75019,PARIS,2,,"45,54",493000
75019,PARIS,2,,"52,88",507000
75019,PARIS,3,2,66,672000
75019,PARIS,2,1,"44,75",485500
75019,PARIS,1,,9,140000
75019,PARIS,3,,"65,05",666000
75019,PARIS,3,,"66,5",676000
75019,PARIS,2,,"44,25",499000
75019,PARIS,2,,"56,25",566000
75019,PARIS,2,,"46,85",498000
75019,PARIS,2,,"45,67",499000
75019,PARIS,2,,"46,85",510000
75019,PARIS,4,3,94,939000
75019,PARIS,1,,15,189500
75019,PARIS,2,1,34,349000
75019,PARIS,3,2,65,683000
75019,PARIS,4,3,85,820000
75019,PARIS,1,,"33,02",371000
75019,PARIS,3,2,"80,03",885000
75019,PARIS,4,,"88,29",917000
75019,PARIS,3,2,"56,93",590000
75019,PARIS,4,,81,785000
75019,PARIS,2,1,"42,01",386900
75019,PARIS,2,1,22,239000
75019,PARIS,2,1,42,435000
75019,PARIS,2,1,"33,96",409500
75019,PARIS,2,,"45,54",493000
75019,PARIS,2,,"52,88",507000
75019,PARIS,3,2,66,672000
75019,PARIS,2,1,"44,75",485500
75019,PARIS,1,,9,140000
75019,PARIS,3,,"65,05",666000
75019,PARIS,3,,"66,5",676000
75019,PARIS,2,,"44,25",499000
75019,PARIS,2,,"56,25",566000
75019,PARIS,2,,"46,85",498000
75019,PARIS,2,,"45,67",499000
75019,PARIS,2,,"46,85",510000
75019,PARIS,2,,"46,89",504000
75019,PARIS,2,,"56,59",549000
75019,PARIS,1,,"19,9",213600
75019,PARIS,3,,"65,15",673000
75019,PARIS,2,,"56,25",561000
75019,PARIS,2,,"42,98",478000
75019,PARIS,2,,"44,21",504000
75019,PARIS,2,,"45,68",504000
75019,PARIS,2,,"42,92",482000
75019,PARIS,4,,81,785000
75019,PARIS,2,,"54,6",525000
75019,PARIS,3,,"66,16",642000
75019,PARIS,3,2,54,525000
75019,PARIS,1,,27,359000
75019,PARIS,4,,"76,12",971000
75019,PARIS,2,,"45,98",498800
75019,PARIS,3,3,"74,9",810000
75019,PARIS,5,3,101,699000
75019,PARIS,2,,"44,27",470000
75019,PARIS,2,,"25,88",254900
75019,PARIS,2,,"24,75",269700
75019,PARIS,3,2,63,689000
75019,PARIS,2,1,"30,8",228609
75019,PARIS,2,1,50,523000
75019,PARIS,4,2,"90,07",744335
75019,PARIS,2,1,43,478000
75019,PARIS,2,,"46,89",504000
75019,PARIS,2,,"56,59",549000
75019,PARIS,1,,"19,9",213600
75019,PARIS,3,,"65,15",673000
75019,PARIS,2,,"56,25",561000
75019,PARIS,2,,"42,98",478000
75019,PARIS,2,,"44,21",504000
75019,PARIS,2,,"45,68",504000
75019,PARIS,2,,"42,92",482000
75019,PARIS,4,,81,785000
75019,PARIS,2,,"54,6",525000
75019,PARIS,3,,"66,16",642000
75019,PARIS,3,2,54,525000
75019,PARIS,1,,27,359000
75019,PARIS,4,,"76,12",971000
75019,PARIS,2,,"45,98",498800
75019,PARIS,3,3,"74,9",810000
75019,PARIS,5,3,101,699000
75019,PARIS,2,,"44,27",470000
75019,PARIS,2,,"25,88",254900
75019,PARIS,2,,"24,75",269700
75019,PARIS,3,2,63,689000
75019,PARIS,2,1,"30,8",228609
75019,PARIS,2,1,50,523000
75019,PARIS,4,2,"90,07",744335
75019,PARIS,2,1,43,478000
75019,PARIS,3,2,51,520000
75019,PARIS,3,2,"51,6",523800
75019,PARIS,1,,42,420000
75019,PARIS,3,2,62,611000
75019,PARIS,5,4,125,950000
75019,PARIS,4,3,"86,43",670000
75019,PARIS,4,3,109,1265000
75019,PARIS,1,,"24,2",257050
75019,PARIS,3,2,70,615000
75019,PARIS,4,,81,785000
75019,PARIS,2,1,30,315000
75019,PARIS,2,1,"54,56",524700
75019,PARIS,2,1,42,420000
75019,PARIS,1,,30,274000
75019,PARIS,1,,30,274000
75019,PARIS,1,,30,274000
75019,PARIS,5,4,105,720000
75019,PARIS,4,3,"88,17",768000
75019,PARIS,4,3,"77,08",599000
75019,PARIS,3,2,"71,29",580000
75019,PARIS,2,1,30,280000
75019,PARIS,3,2,57,405000
75019,PARIS,5,3,102,1150000
75019,PARIS,2,1,"44,55",380000
75019,PARIS,2,1,50,417500
75019,PARIS,3,2,53,460000
75019,PARIS,2,1,34,332000
75019,PARIS,5,4,93,800000
75019,PARIS,1,,21,205000
75019,PARIS,3,,80,779000
75019,PARIS,1,,"26,22",270000
75019,PARIS,2,1,40,320000
75019,PARIS,3,2,54,490000
75019,PARIS,2,1,36,289000
75019,PARIS,3,2,51,535000
75019,PARIS,3,,80,779000
75019,PARIS,2,1,"50,55",561500
75019,PARIS,5,3,145,1130000
75019,PARIS,2,1,"53,42",465750
75019,PARIS,2,1,"40,02",377500
75019,PARIS,1,,26,275000
75019,PARIS,1,,24,299000
75019,PARIS,2,1,43,380000
75019,PARIS,3,2,109,1365000
75019,PARIS,3,2,70,483000
75019,PARIS,4,3,86,665000
75019,PARIS,6,4,201,1957000
75019,PARIS,1,,"15,62",172600
75019,PARIS,3,2,69,610000
75019,PARIS,3,2,"66,18",700000
75019,PARIS,5,3,98,970000
75019,PARIS,4,3,91,600000
75019,PARIS,4,3,87,795000
75019,PARIS,4,3,86,650000
75019,PARIS,5,4,102,870000
75019,PARIS,3,2,57,400000
75019,PARIS,1,,28,272160
75019,PARIS,3,2,"74,78",695000
75019,PARIS,6,5,163,1595000
75019,PARIS,3,2,57,539000
75019,PARIS,2,1,49,535000
75019,PARIS,3,,57,836000
75019,PARIS,2,1,"27,58",276150
75019,PARIS,4,3,"82,31",610000
75019,PARIS,3,2,80,799000
75019,PARIS,3,2,"62,25",575000
75019,PARIS,3,2,70,725000
75019,PARIS,2,1,"33,06",392200
75019,PARIS,3,2,54,448000
75019,PARIS,3,2,"66,31",625000
75019,PARIS,2,1,"37,5",385000
75019,PARIS,2,1,"54,54",523000
75019,PARIS,5,4,"95,45",1130000
75019,PARIS,3,2,65,980000
75019,PARIS,2,1,"46,05",442800
75019,PARIS,3,1,"73,5",230500
75019,PARIS,3,2,57,174000
75019,PARIS,1,,34,310000
75019,PARIS,4,3,87,795000
75019,PARIS,4,3,86,650000
75019,PARIS,5,4,102,870000
75019,PARIS,3,2,57,400000
75019,PARIS,1,,28,272160
75019,PARIS,3,2,"74,78",695000
75019,PARIS,6,5,163,1595000
75019,PARIS,3,2,57,539000
75019,PARIS,2,1,49,535000
75019,PARIS,3,,57,836000
75019,PARIS,2,1,"27,58",276150
75019,PARIS,4,3,"82,31",610000
75019,PARIS,3,2,80,799000
75019,PARIS,3,2,"62,25",575000
75019,PARIS,3,2,70,725000
75019,PARIS,2,1,"33,06",392200
75019,PARIS,3,2,54,448000
75019,PARIS,3,2,"66,31",625000
75019,PARIS,2,1,"37,5",385000
75019,PARIS,2,1,"54,54",523000
75019,PARIS,5,4,"95,45",1130000
75019,PARIS,3,2,65,980000
75019,PARIS,2,1,"46,05",442800
75019,PARIS,3,1,"73,5",230500
75019,PARIS,3,2,57,174000
75019,PARIS,1,,34,310000
75019,PARIS,3,2,"56,29",600000
75019,PARIS,2,1,34,388473
75019,PARIS,1,,"15,62",177600
75019,PARIS,1,,"27,97",231000
75019,PARIS,4,3,125,930000
75019,PARIS,4,3,89,700000
75019,PARIS,2,1,45,357000
75019,PARIS,2,1,"48,57",450000
75019,PARIS,2,1,41,430000
75019,PARIS,4,,81,785000
75019,PARIS,1,,"15,62",172000
75019,PARIS,2,1,60,429000
75019,PARIS,3,2,57,836000
75019,PARIS,2,1,87,988000
75019,PARIS,2,1,55,595000
75019,PARIS,3,2,84,950000
75019,PARIS,3,2,52,468000
75019,PARIS,2,1,"46,6",380000
75019,PARIS,2,1,22,230000
75019,PARIS,4,2,81,610000
75019,PARIS,3,2,"64,04",495000
75019,PARIS,4,2,71,167500
75019,PARIS,1,,"18,57",130000
75019,PARIS,3,2,"64,11",690000
75019,PARIS,4,3,64,665000
75019,PARIS,1,,20,225000
75019,PARIS,3,2,"56,29",600000
75019,PARIS,2,1,34,388473
75019,PARIS,1,,"15,62",177600
75019,PARIS,1,,"27,97",231000
75019,PARIS,4,3,125,930000
75019,PARIS,4,3,89,700000
75019,PARIS,2,1,45,357000
75019,PARIS,2,1,"48,57",450000
75019,PARIS,2,1,41,430000
75019,PARIS,4,,81,785000
75019,PARIS,1,,"15,62",172000
75019,PARIS,2,1,60,429000
75019,PARIS,3,2,57,836000
75019,PARIS,2,1,87,988000
75019,PARIS,2,1,55,595000
75019,PARIS,3,2,84,950000
75019,PARIS,3,2,52,468000
75019,PARIS,2,1,"46,6",380000
75019,PARIS,2,1,22,230000
75019,PARIS,4,2,81,610000
75019,PARIS,3,2,"64,04",495000
75019,PARIS,4,2,71,167500
75019,PARIS,1,,"18,57",130000
75019,PARIS,3,2,"64,11",690000
75019,PARIS,4,3,64,665000
75019,PARIS,1,,20,225000
75019,PARIS,3,2,70,825000
75019,PARIS,2,1,50,200000
75019,PARIS,3,1,51,150000
75019,PARIS,5,3,111,980000
75019,PARIS,2,1,"55,55",528000
75019,PARIS,4,3,91,690000
75019,PARIS,3,2,"62,73",618000
75019,PARIS,3,2,"64,11",690000
75019,PARIS,4,3,64,665000
75019,PARIS,3,,80,779000
75019,PARIS,2,1,44,200000
75019,PARIS,3,1,79,215625
75019,PARIS,6,4,201,1957000
75019,PARIS,5,3,117,1149000
75019,PARIS,2,1,30,275000
75019,PARIS,3,1,51,447000
75019,PARIS,3,2,110,725000
75019,PARIS,2,1,45,200000
75019,PARIS,2,1,51,447000
75019,PARIS,2,1,"37,64",385000
75019,PARIS,2,1,22,220000
75019,PARIS,1,,"16,15",215000
75019,PARIS,5,3,89,849000
75019,PARIS,2,1,49,380000
75019,PARIS,2,1,49,495000
75019,PARIS,2,1,22,247000
75019,PARIS,4,3,72,735000
75019,PARIS,3,,45,250000
75019,PARIS,2,1,"45,31",375000
75019,PARIS,3,2,67,498000
75019,PARIS,1,,34,351000
75019,PARIS,4,3,101,713000
75019,PARIS,2,1,"43,75",399000
75019,PARIS,4,3,"84,1",860000
75019,PARIS,1,,25,275000
75019,PARIS,2,,49,417500
75019,PARIS,4,1,89,642000
75019,PARIS,3,2,66,587000
75019,PARIS,5,4,105,720000
75019,PARIS,5,3,125,954000
75019,PARIS,1,,15,143100
75019,PARIS,3,2,63,562000
75019,PARIS,2,1,37,379000
75019,PARIS,1,,16,160000
75019,PARIS,2,1,40,319000
75019,PARIS,1,,25,267000
75019,PARIS,1,,30,320000
75019,PARIS,2,,39,443000
75020,PARIS,4,2,83,858000
75020,PARIS,2,1,25,272500
75020,PARIS,1,,"16,26",189000
75020,PARIS,3,2,56,558000
75020,PARIS,3,2,"69,01",857000
75020,PARIS,4,3,"85,9",769000
75020,PARIS,4,3,80,810000
75020,PARIS,2,1,53,620000
75020,PARIS,1,,36,365000
75020,PARIS,3,4,"83,53",308800
75020,PARIS,5,3,"99,1",879000
75020,PARIS,3,1,"76,76",95000
75020,PARIS,2,1,"45,2",430000
